"hex_id","mean_richness_difference","mean_replacement","replacement_ratio","pland_wet_dense_2500m","pland_sclerophyll_2500m","pland_mallee_arid_2500m","PLAND_habitat_2500m","area_mn_woodland_2500m","cohesion_woodland_2500m","pland_native_prod_2500m","pland_plantation_2500m","pland_agriculture_2500m","S_obs","sampling_units","chao2_estimate","chao2_se","chao2_completeness","sample_coverage","Q1","Q2","chao_status","n_checklists","n_miner_checklists","miner_detection_rate","x","y","log_effort","ibra_sub"
"hex_0551905",0.321804107134072,0.355730203649849,0.525036441679627,-0.554853965559743,0.291716433534021,-0.207403708136466,-0.21240304536859,-0.438977248778416,0.233189476538336,0.82595256617342,0.181873573227498,-0.0483284196839337,51,44,66.962,11.455,0.761625996834025,0.9575,14,6,"ok",44,2,0.0454545454545455,486146.023977553,-3991708.81302212,3.78418963391826,"Inland Slopes"
"hex_0552938",0.367110069298083,0.319150016846937,0.465056941661465,-0.554853965559743,0.234233058174403,-0.207403708136466,-0.266548465418234,-0.486806557506855,0.403519138883305,-0.730971457481189,-0.274612784004078,1.41711956527384,56,10,67.25,7.685,0.83271375464684,0.9212,15,9,"ok",10,0,0,491674.760188756,-4017220.31152747,2.30258509299405,"Inland Slopes"
"hex_0553457",0.316132709850798,0.357522755288403,0.530720485158576,-0.554853965559743,0.323465915790804,-0.207403708136466,-0.182497197940571,-0.485031344563594,0.287689024849093,-0.730971457481189,-0.274612784004078,1.53657594362035,49,30,68.494,16.863,0.715391129149999,0.9607,11,3,"ok",30,0,0,493168.194297805,-4019224.81824616,3.40119738166216,"Inland Slopes"
"hex_0553458",0.254522458305895,0.456700265499911,0.642133961997269,-0.554853965559743,-0.299169701998974,-0.207403708136466,-0.768977495108034,-0.500898615547626,-0.257114194165768,-0.730971457481189,-0.274612784004078,1.48535162938343,30,7,38.048,5.931,0.788477712363331,0.821,13,9,"ok",7,1,0.142857142857143,492660.763986046,-4014922.40084781,1.94591014905531,"Inland Slopes"
"hex_0553966",0.252141974295644,0.473466904858871,0.652509800335627,-0.554853965559743,1.50407506968963,-0.207403708136466,0.929556124474707,0.461512196783312,0.605549975823121,-0.730971457481189,1.96373662856994,-0.689960423907281,29,7,37.036,5.535,0.783021924613889,0.7368,15,12,"ok",7,0,0,499726.956176592,-4064285.83817656,1.94591014905531,"Highlands-Northern Fall"
"hex_0555036",0.25204216373888,0.541495987276542,0.682381794225818,-0.554853965559743,-1.01347996344719,-0.207403708136466,-1.44180905571008,-0.507938988252261,-2.22447349656895,-0.56073901752743,-0.274612784004078,1.62614588237792,28,9,33.444,5.458,0.837220428178447,0.9518,7,4,"ok",9,9,1,486471.175500785,-3930686.67989832,2.19722457733622,"Lower Slopes"
"hex_0556041",0.250681769313705,0.442911899350485,0.638575464801316,-0.554853965559743,2.08751154602861,-0.207403708136466,1.47911350321296,1.26994417114447,0.626207056363386,-0.730971457481189,-0.274612784004078,-0.721351663563025,38,13,52.835,10.245,0.719220213873379,0.855,15,7,"ok",13,0,0,506194.655403728,-4076626.97992341,2.56494935746154,"Highlands-Northern Fall"
"hex_0556059",0.259395968738345,0.42985964120478,0.623657805614742,-0.554853965559743,-0.0830826920111643,-0.207403708136466,-0.565438265724488,-0.496083476758736,0.112629820665376,-0.730971457481189,-0.274612784004078,1.08644599024097,40,13,45.077,4.098,0.887370499367749,0.9367,11,11,"ok",13,0,0,497085.58025411,-3999134.87701476,2.56494935746154,"Victorian Riverina"
"hex_0556066",0.292326119442955,0.4025103953122,0.579287914156377,-0.554853965559743,-0.730059729949884,-0.207403708136466,-1.17484652093763,-0.497838237939979,-0.637582080749343,-0.0901107216036499,-0.274612784004078,1.0860661854996,47,10,54.5,6.275,0.862385321100917,0.964,10,6,"ok",10,9,0.9,493532.541079003,-3969045.00336677,2.30258509299405,"Lower Slopes"
"hex_0557623",0.242736091304308,0.498051939115559,0.672327195720577,-0.554853965559743,-1.10389900518233,-0.207403708136466,-1.52697762774691,-0.51070536175551,-3.53390125887947,-0.271191369572798,-0.274612784004078,1.28000837583351,32,15,39.467,7.02,0.810803962804368,0.9512,8,4,"ok",15,2,0.133333333333333,498017.892914404,-3975051.37000369,2.70805020110221,"Lower Slopes"
"hex_0558657",0.250235634111589,0.443187116159303,0.639129760288608,-0.554853965559743,-0.25757462120074,-0.207403708136466,-0.729797765182129,-0.497343305299115,-0.219110852259996,-0.505821103597389,-0.274612784004078,0.792347532970198,37,18,50.432,8.865,0.73366116751269,0.842,16,9,"ok",18,0,0,503034.329446588,-3996252.66737315,2.89037175789616,"Inland Slopes"
"hex_0558677",0.328451242327308,0.473345108351133,0.590355777936145,-0.554853965559743,-1.10893768562123,-0.207403708136466,-1.53172372115485,-0.508801445873862,-3.08873187920767,-0.484544810272334,-0.274612784004078,1.57750762656608,21,7,28.714,8.783,0.731350560702097,0.9316,6,2,"ok",7,6,0.857142857142857,492881.108431307,-3910350.2016302,1.94591014905531,"Lower Slopes"
"hex_0561231",0.298216449349058,0.453746852805881,0.603416219256386,-0.554853965559743,2.22594899283434,-0.207403708136466,1.60951213866195,3.20119833211833,0.632654713083439,-0.683223719260208,-0.274612784004078,-1.23173932323693,23,13,30.477,6.596,0.754667454145749,0.8385,9,5,"ok",13,0,0,521086.576111964,-4096721.34321584,2.56494935746154,"Victorian Alps"
"hex_0561750",0.382032388664664,0.43733912316691,0.533749485858141,-0.554853965559743,2.09429200495733,-0.207403708136466,1.48550023319407,3.0586487327745,0.62930955290211,-0.363271928881948,-0.274612784004078,-1.23174364790583,17,10,23.075,5.351,0.736728060671723,0.7097,9,6,"ok",10,0,0,522574.757039298,-4098731.82717581,2.30258509299405,"Victorian Alps"
"hex_0563832",0.279230204635371,0.504989834723665,0.643938957663473,-0.554853965559743,0.118265459237687,-0.207403708136466,-0.375782036294941,-0.437966011405379,0.244673506342976,-0.730971457481189,-0.274612784004078,-1.24031946632745,24,21,27.889,3.88,0.860554340420954,0.9038,7,6,"ok",21,0,0,525514.375223557,-4080899.8019575,3.04452243772342,"Victorian Alps"
"hex_0564374",0.313263163803394,0.378875887400791,0.547398512974556,-0.554853965559743,-0.701196952376113,-0.207403708136466,-1.14765975248928,-0.503848601762163,-1.69245056010061,-0.538253718549631,-0.0946100283682036,1.43915088689252,50,9,60,6.831,0.833333333333333,0.9327,15,10,"ok",9,6,0.666666666666667,515417.663096514,-3983897.15164386,2.19722457733622,"Inland Slopes"
"hex_0564894",0.395220692320327,0.275964268200261,0.411159791164296,-0.554853965559743,-0.568463524630335,-0.207403708136466,-1.02263391406273,-0.495499879714296,-0.421781492446387,-0.0128771490173711,-0.274612784004078,1.09794308270266,60,9,70.889,7.719,0.846393657690192,0.9527,14,8,"ok",9,2,0.222222222222222,516406.061446199,-3981601.9768812,2.19722457733622,"Inland Slopes"
"hex_0565413",0.519787200158805,0.175463805074229,0.252374759264702,-0.554853965559743,-0.208382209047798,-0.207403708136466,-0.683461867148774,-0.485509665828861,-0.00537005155010906,-0.712742774892069,-0.274612784004078,1.63043094848007,78,10,107.16,19.702,0.727883538633819,0.9555,18,5,"ok",10,6,0.6,517899.612007423,-3983605.5297742,2.30258509299405,"Inland Slopes"
"hex_0566449",0.244667166374403,0.471137315238053,0.6581927430473,-0.554853965559743,1.76845484969017,-0.207403708136466,1.17858385033818,-0.285129687059915,0.597166828566551,-0.730971457481189,-0.274612784004078,-0.171214210362916,37,6,45.571,6.6,0.81191986131531,0.9123,12,7,"ok",6,0,0,521895.075263643,-3996212.82500712,1.79175946922805,"Highlands-Northern Fall"
"hex_0566460",0.329497216646145,0.349778632455072,0.514928703733367,-0.554853965559743,-0.77789552195249,-0.207403708136466,-1.21990457529134,-0.484587541327777,0.0961040769223051,-0.627617653445661,-0.103583082129458,1.37357913530932,52,6,57.444,3.986,0.905229440846738,0.9376,14,15,"ok",6,1,0.166666666666667,516340.043313233,-3948939.51352448,1.79175946922805,"Lower Slopes"
"hex_0567494",0.26695984360802,0.435892372233064,0.62017642174101,-0.554853965559743,0.301493664533604,-0.207403708136466,-0.203193560433459,-0.450180364061486,0.360328237747889,1.41564722900474,-0.193248896539193,-0.0786168414411663,43,6,47.63,3.948,0.902792357757716,0.9387,10,9,"ok",6,2,0.333333333333333,521349.837214183,-3970128.58782208,1.79175946922805,"Inland Slopes"
"hex_0567498",0.367925573018368,0.315603939069027,0.461726865465136,-0.554853965559743,-0.835018519228051,-0.207403708136466,-1.27371054375841,-0.503848601762163,-1.26786854242421,0.0400804095851512,-0.274612784004078,1.07730373615027,57,8,64.562,6.044,0.882872277810477,0.9647,11,7,"ok",8,6,0.75,519329.647646808,-3952943.28799107,2.07944154167984,"Inland Slopes"
"hex_0568013",0.249300069703092,0.460965327376844,0.649004342985,-0.554853965559743,1.54668683694221,-0.207403708136466,0.969693503717219,-0.0159313243067893,0.605322906364078,1.76795705936032,-0.274612784004078,-0.564165803660571,39,7,49.714,7.354,0.784487267168202,0.8724,15,9,"ok",7,6,0.857142857142857,522843.600482054,-3972131.72086488,1.94591014905531,"Inland Slopes"
"hex_0568014",0.387727944968865,0.278647595388003,0.418153996526909,-0.554853965559743,-0.368355560046012,-0.207403708136466,-0.834145855908287,-0.49044574404054,-0.422364076886463,0.538644036937169,0.282150145919187,0.435778602708223,59,10,65.338,4.695,0.902996724723744,0.9541,13,12,"ok",10,2,0.2,522338.945834863,-3967834.40307508,2.30258509299405,"Inland Slopes"
"hex_0568527",0.266487186049249,0.427395932787018,0.615948019464455,-0.554853965559743,1.6918920208569,-0.207403708136466,1.10646688606056,-0.340844604394254,0.510323123870315,-0.730971457481189,-0.27260380862266,-0.420835735576195,42,14,55.371,10.427,0.758519802784851,0.9377,12,5,"ok",14,0,0,526857.481196223,-3995630.45174838,2.63905732961526,"Highlands-Northern Fall"
"hex_0568533",0.348947569879098,0.345749131173882,0.497697960347035,-0.554853965559743,0.284825290518241,-0.207403708136466,-0.218894032212652,-0.441982430689506,0.454622072818249,0.309001467235601,-0.264371733219318,0.787984748885412,55,10,67.6,8.98,0.813609467455621,0.9523,14,7,"ok",10,7,0.7,523832.751867895,-3969837.45290256,2.30258509299405,"Inland Slopes"
"hex_0569053",0.449155649448288,0.219837541216646,0.328609534871562,-0.554853965559743,-0.723778941204491,-0.207403708136466,-1.16893044619889,-0.500962612720118,-1.1489909013204,-0.50928340286277,-0.274612784004078,1.45204989360782,66,10,75.506,6.972,0.874102720313617,0.9629,13,8,"ok",10,0,0,524822.020040564,-3967543.34825161,2.30258509299405,"Inland Slopes"
"hex_0571644",0.593811789952558,0.270324195080517,0.312825990078599,-0.554853965559743,2.25602574722559,-0.207403708136466,1.63784239049661,1.37636818709306,0.629514753193471,-0.730971457481189,-0.274612784004078,-0.412911709235471,9,9,11,3.055,0.818181818181818,0.8776,3,2,"ok",9,0,0,534301.421207814,-3994758.16070371,2.19722457733622,"Inland Slopes"
"hex_0573202",0.628099461150932,0.250464910769902,0.285084302044143,-0.554853965559743,2.3239266963184,-0.207403708136466,1.70180045467429,3.30859871518582,0.635021713559963,-0.730971457481189,-0.274612784004078,-1.24031946632745,8,10,8.225,0.673,0.972644376899696,0.9796,1,2,"ok",10,0,0,538274.744437853,-3996472.84713947,2.30258509299405,"Highlands-Northern Fall"
"hex_0575806",0.333474659484696,0.45694066893713,0.578101983231367,-0.554853965559743,2.12859894191582,-0.207403708136466,1.51781502856948,3.12308896261495,0.630228542610213,-0.722819020237116,-0.274612784004078,-1.22206281329382,20,14,28.357,9.478,0.705293225658568,0.9278,6,2,"ok",14,0,0,541214.360779406,-3967804.14434049,2.63905732961526,"Inland Slopes"
"hex_0576320",0.252775933916445,0.413057757254602,0.62036175509252,-0.554853965559743,1.8883477710334,-0.207403708136466,1.29151480727131,0.594949036351801,0.610175103066685,-0.730971457481189,1.63175160030857,-0.908925284098225,37,19,40.411,3.673,0.91559228922818,0.976,6,5,"ok",19,0,0,545217.285309288,-3991302.42590613,2.94443897916644,"Highlands-Northern Fall"
"hex_0577328",0.26147849123592,0.442136594000383,0.628378503073019,-0.554853965559743,0.598891153852933,-0.207403708136466,0.0769345962756017,-0.468500730703844,0.366114281550405,-0.730971457481189,-0.274612784004078,1.27249381363336,41,9,55.815,8.775,0.73456956015408,0.765,20,12,"ok",9,0,0,563166.299615056,-4124579.20134187,2.19722457733622,"South East Coastal Ranges"
"hex_0578922",0.710451312205639,0.175902096438069,0.198455937239789,-0.554853965559743,1.8257760336926,-0.207403708136466,1.23257649718847,0.14516925029416,0.609159269442348,-0.617146724648696,1.83481935763666,-1.24031946632745,6,9,6,0.431,1,1,0,1,"ok",9,0,0,549165.974698373,-3971232.85900123,2.19722457733622,"Inland Slopes"
"hex_0579447",0.338457715152864,0.375432824433919,0.525896903818376,-0.554853965559743,-0.897132064468793,-0.207403708136466,-1.3322172681251,-0.500209415228477,-0.812535820036628,-0.349021767963223,-0.212537943004419,1.40245259093885,54,9,58.923,3.856,0.91645028257217,0.9578,12,13,"ok",9,2,0.222222222222222,547647.241766946,-3947457.18610713,2.19722457733622,"Inland Slopes"
"hex_0579449",0.569886802608279,0.264785227217621,0.317232658764007,-0.554853965559743,-0.622187986008837,-0.207403708136466,-1.07323869344602,-0.483405623236607,-0.281058813216136,-0.425466832918779,-0.274612784004078,1.49189465349061,10,7,10.245,0.611,0.976085895558809,0.958,2,7,"ok",7,0,0,546642.439514132,-3938867.77128083,1.94591014905531,"Inland Slopes"
"hex_0579961",0.669772787537037,0.20706430575326,0.236149117478892,-0.554853965559743,1.2414177023728,-0.207403708136466,0.682150793915529,0.0127738689857303,0.57740130166886,-0.435486729875447,3.94074457553337,-1.24031946632745,7,11,8.818,3.426,0.793830800635065,0.9242,2,1,"ok",11,0,0,551649.100858333,-3970943.55313032,2.39789527279837,"Inland Slopes"
"hex_0580479",0.699082883404159,0.205602629344607,0.22726420004219,-0.554853965559743,1.88268106106054,-0.207403708136466,1.28617715286497,1.15668558536442,0.621362693559511,-0.134577664875444,-0.274612784004078,-0.634478496970907,6,7,7.714,3.245,0.77780658542909,0.8929,2,1,"ok",7,0,0,553642.31585543,-3977246.41403392,1.94591014905531,"Inland Slopes"
"hex_0580486",0.269719948107584,0.454567348198761,0.627606407729257,-0.554853965559743,-0.661511198028927,-0.207403708136466,-1.11027847789167,-0.495933600604794,-0.369610886474988,-0.02495535252934,-0.274612784004078,1.15699081049614,44,9,54.756,8.715,0.803564906129009,0.9483,11,5,"ok",9,1,0.111111111111111,550131.885374196,-3947167.89747035,2.19722457733622,"Inland Slopes"
"hex_0580999",0.65907349506489,0.238802485168497,0.265963774981957,-0.554853965559743,2.21998169875739,-0.207403708136466,1.60389135452506,3.21486747178156,0.632521184147422,0.891816467269571,-0.274612784004078,-1.21002119108016,7,10,8.8,3.394,0.795454545454545,0.9357,2,1,"ok",10,0,0,554633.262307313,-3974952.59378775,2.30258509299405,"Inland Slopes"
"hex_0581000",0.428901779908238,0.387233851933038,0.474472424466266,-0.554853965559743,1.76352684486781,-0.207403708136466,1.17394200581454,0.131109563783531,0.607861469671693,-0.261328997827322,1.38626809593612,-1.23325302360772,15,16,17.93,3.456,0.836586726157278,0.8949,5,4,"ok",16,0,0,554132.273810862,-3970654.41234613,2.77258872223978,"Inland Slopes"
"hex_0581001",0.463253599829889,0.331548633167845,0.417146076599901,-0.554853965559743,2.35068845500362,-0.207403708136466,1.72700820658887,3.33984246298721,0.635651444057213,-0.0626704797239024,-0.274612784004078,-1.21332393328663,14,11,15.455,1.998,0.905855710126173,0.9238,4,5,"ok",11,0,0,553631.137715121,-3966356.73286485,2.39789527279837,"Inland Slopes"
"hex_0581519",0.553609063376344,0.317070857945907,0.364164660492446,-0.554853965559743,2.32113672173634,-0.207403708136466,1.69917248885411,3.3320315260368,0.634964786513675,1.48652134032506,-0.274612784004078,-1.24031946632745,10,11,12.045,3.117,0.8302200083022,0.9425,3,2,"ok",11,0,0,555624.321824893,-3972658.93480657,2.39789527279837,"Inland Slopes"
"hex_0582558",0.593020368202822,0.271312952779492,0.313898522934584,-0.554853965559743,2.18314338720987,-0.207403708136466,1.56919217689011,1.3324316667473,0.624656990727823,1.26179626260846,0.169762789027484,-1.2204190991324,9,11,10.818,3.426,0.831946755407654,0.9534,2,1,"ok",11,0,0,558107.428014051,-3972370.04800185,2.39789527279837,"Inland Slopes"
"hex_0583071",0.695719437282802,0.2184071482906,0.238924402525281,-0.554853965559743,2.29371146610444,-0.207403708136466,1.67333976805669,1.38125002268697,0.631540163700566,-0.730971457481189,-0.0399175909460392,-1.09628943127846,6,6,6.556,1.129,0.915192190359976,0.8864,2,3,"ok",6,0,0,562598.608626556,-4000174.77584693,1.79175946922805,"Highlands-Northern Fall"
"hex_0583095",0.295594109358957,0.4149574016456,0.583993412467655,-0.554853965559743,-1.05552090452776,-0.207403708136466,-1.4814087556207,-0.507410122729581,-2.41847890784925,0.367301916510522,-0.274612784004078,0.818943546363405,48,6,52.63,3.948,0.912027360820825,0.951,10,9,"ok",6,5,0.833333333333333,550569.087467502,-3897081.69407509,1.79175946922805,"Inland Slopes"
"hex_0583590",0.666361077291702,0.215038288597615,0.24397372737005,-0.554853965559743,2.29276161595732,-0.207403708136466,1.67244507398422,0.438567569491668,0.626990418120077,-0.730971457481189,-0.274612784004078,-0.998814099370451,7,9,7.889,1.692,0.887311446317657,0.9059,2,2,"ok",9,0,0,564088.908870553,-4002181.31858954,2.19722457733622,"Highlands-Northern Fall"
"hex_0584635",0.251063415540336,0.441719892304763,0.637601811854752,-0.554853965559743,-0.0224192555646532,-0.207403708136466,-0.508297444965401,-0.480814014355143,-0.229004146279556,-0.161741680450671,-0.24140190973,0.834521838796522,38,8,48.182,6.747,0.788676269146154,0.8328,16,11,"ok",8,0,0,563573.732126137,-3976091.25053782,2.07944154167984,"Inland Slopes"
"hex_0585121",0.281790763133586,0.421243706751674,0.599179307410665,-0.550329657578949,2.34779902764417,-0.207403708136466,1.72761448069803,3.37108621078855,0.635674000877363,-0.730971457481189,-0.274612784004078,-1.24031946632745,45,7,62.44,9.681,0.720691864189622,0.7696,23,13,"ok",7,0,0,581463.302882345,-4120256.35823614,1.94591014905531,"Snowy Mountains"
"hex_0585149",0.733866820545739,0.1970138696632,0.211642449709618,-0.554853965559743,2.20094878235832,-0.207403708136466,1.58596364504819,3.20119833211845,0.632055022959026,-0.730971457481189,-0.123863638389803,-0.923984310608923,5,9,5.889,1.692,0.849040584139922,0.8545,2,2,"ok",9,0,0,567561.376734804,-3999597.84940262,2.19722457733622,"Highlands-Northern Fall"
"hex_0585671",0.327135241206042,0.426651558298228,0.566010917913151,-0.554853965559743,1.80746960438275,-0.207403708136466,1.21533308901367,-0.262801995035639,0.568090921562954,-0.730971457481189,-0.274612784004078,-0.0225285255395108,21,12,28.639,6.38,0.733265826320751,0.7996,10,6,"ok",12,0,0,567554.787629739,-3988701.40945496,2.484906649788,"Inland Slopes"
"hex_0585673",0.268706780206142,0.396187409311746,0.595865350544001,-0.554853965559743,-0.550186123602901,-0.207403708136466,-1.00541784855066,-0.505034649830052,-1.22092384596636,-0.585361751297755,-0.274612784004078,1.49141669814273,41,10,43.005,2.16,0.95337751424253,0.9621,7,11,"ok",10,0,0,566556.224296253,-3980101.87561988,2.30258509299405,"Inland Slopes"
"hex_0587224",0.248776221565643,0.47334781708875,0.65549378188654,-0.554853965559743,0.555529697923301,-0.207403708136466,0.0360910614172873,-0.441852703589807,0.296986593398188,-0.601354112671354,-0.274612784004078,0.981047625925307,30,10,39.257,7.076,0.764194920651094,0.834,12,7,"ok",10,0,0,574018.508718078,-4011928.74954127,2.30258509299405,"Inland Slopes"
"hex_0587766",0.550575341963701,0.161780905791549,0.227106740905757,-0.554853965559743,0.119048021752238,-0.207403708136466,-0.375044915765738,-0.453640948736446,0.362869550841474,1.18729283605249,-0.274612784004078,0.20801937191436,83,12,92.026,5.971,0.901919022884837,0.9571,16,13,"ok",12,0,0,564021.136140356,-3915092.06693049,2.484906649788,"Inland Slopes"
"hex_0588270",0.442491419669883,0.222801397256786,0.334892233296642,-0.554853965559743,0.558621544163088,-0.207403708136466,0.0390033697557391,-0.451846697277561,0.413065644228421,-0.566593559176942,-0.274612784004078,0.847994074522215,65,9,75.667,8.219,0.859027052744261,0.9594,12,6,"ok",9,0,0,573012.54115097,-3981531.40745183,2.19722457733622,"Inland Slopes"
"hex_0588806",0.424069942267704,0.283413592245421,0.400593905610057,-0.554853965559743,-1.0465645081097,-0.207403708136466,-1.47297244089225,-0.510697487827132,-3.69900672696853,0.846230623114218,-0.274612784004078,0.478090484437928,65,7,81.457,8.925,0.797967025547221,0.8676,24,15,"ok",7,2,0.285714285714286,566006.996513547,-3910512.21608384,1.94591014905531,"Inland Slopes"
"hex_0589327",0.325994597276674,0.485226951623116,0.598143567908421,-0.554853965559743,-0.941623311676369,-0.207403708136466,-1.37412498933173,-0.502650333025461,-1.10628810575805,0.331974819061415,-0.274612784004078,0.701676705710487,20,15,24.978,4.636,0.800704620065658,0.8583,8,6,"ok",15,0,0,566499.007389763,-3903931.46142875,2.70805020110221,"Inland Slopes"
"hex_0590891",0.262112225830401,0.442334412956351,0.627917557699148,-0.554853965559743,-0.991611739158304,-0.207403708136466,-1.4212106795282,-0.505481797669963,-2.02762022608663,-0.073474897374839,-0.274612784004078,1.15046892438639,41,9,49.346,6.125,0.830867750172253,0.912,13,9,"ok",9,0,0,567473.928101297,-3879906.91159199,2.19722457733622,"Inland Slopes"
"hex_0591386",0.369447018344233,0.302805101053518,0.450433836229169,-0.554853965559743,0.285990463849887,-0.207403708136466,-0.217796518382298,-0.481739803897962,0.061494411651042,-0.110038988794895,-0.274612784004078,0.9969298569707,56,11,74.409,11.665,0.752597132067357,0.9102,18,8,"ok",11,0,0,580958.652150775,-3984968.44292575,2.39789527279837,"Inland Slopes"
"hex_0591389",0.595264919511762,0.265165113131363,0.308177426486162,-0.554853965559743,0.857059380963073,-0.207403708136466,0.320111462854848,-0.366056573106222,0.479152601171261,-0.0679332303979508,-0.274612784004078,-0.157505565328224,9,8,10.969,3.012,0.820494119792141,0.895,3,2,"ok",8,0,0,579464.903629442,-3972070.3944749,2.07944154167984,"Inland Slopes"
"hex_0591905",0.249133105013673,0.429875240771563,0.633092720347106,-0.554853965559743,0.0115838676674518,-0.207403708136466,-0.476268821404518,-0.481908790514677,0.0825161569833425,-0.57225561881619,-0.274612784004078,1.35312050242443,33,7,35.743,2.694,0.92325770080855,0.932,8,10,"ok",7,0,0,582448.696002459,-3986974.91963689,1.94591014905531,"Inland Slopes"
"hex_0593980",0.274295519640565,0.442860613097137,0.617523287999424,-0.554853965559743,-0.344719261714091,-0.207403708136466,-0.81188207453508,-0.49981886838096,-0.539425130900342,-0.448378297184955,-0.274612784004078,1.10704562967326,26,8,31.062,4.485,0.837035606206941,0.873,9,7,"ok",8,0,0,588903.649514554,-3999304.34322752,2.07944154167984,"Inland Slopes"
"hex_0593981",0.250368642047684,0.457285904672643,0.64619934513523,-0.554853965559743,-0.632551603242264,-0.207403708136466,-1.08300051423032,-0.502650333025461,-0.79559153353288,-0.699100150124904,-0.23786775215262,1.60403407711563,30,10,40.864,8.003,0.734142521534847,0.8387,13,7,"ok",10,0,0,588407.186923921,-3995002.62786649,2.30258509299405,"Inland Slopes"
"hex_0598139",0.251022193438881,0.480157390936049,0.656688727635258,-0.554853965559743,-0.779484872644816,-0.207403708136466,-1.22140163527267,-0.503455176190953,-1.61571776803451,-0.627310722026958,-0.274612784004078,1.69689229045608,29,6,39.083,8.209,0.742010592840877,0.867,11,5,"ok",6,0,0,597344.492448597,-3985254.41767843,1.79175946922805,"Inland Slopes"
"hex_0599688",0.300458433105363,0.445022897365673,0.596960486031868,2.25120556163903,-0.388812558626616,-0.207403708136466,1.21062116133204,0.139701594428915,0.615494952571764,-0.730971457481189,-0.274612784004078,-1.1827505145245,23,12,26.667,3.474,0.862489218884764,0.8746,8,8,"ok",12,0,0,605766.555897149,-4025703.95710795,2.484906649788,"Bondo"
"hex_0600760",0.250739218062993,0.483853989168085,0.658669293978213,-0.554853965559743,-0.9096525595029,-0.207403708136466,-1.34401072072962,-0.505649174890328,-2.06820170385028,-0.380452450737389,-0.274612784004078,1.45903632485418,29,9,31.178,2.316,0.930143049586247,0.9527,7,10,"ok",9,0,0,591869.798870713,-3883612.40819648,2.19722457733622,"Inland Slopes"
"hex_0601259",0.700315627817785,0.203334228475933,0.22501439806553,-0.096570828798645,0.517946362138888,-0.207403708136466,0.337786657307705,-0.397690867755137,0.490314299028253,-0.24452192294191,1.92348329600651,-0.474539778401585,6,7,6.857,1.641,0.875018229546449,0.875,2,2,"ok",7,0,0,603307.469705212,-3971496.98997437,1.94591014905531,"Inland Slopes"
"hex_0603840",0.262719234428412,0.466740519544722,0.639844099695063,-0.264870971398663,1.51440645835082,-0.207403708136466,1.15258861290293,-0.158589408886103,0.604447397057524,-0.730971457481189,-0.274612784004078,-1.24031946632745,27,24,31.852,4.273,0.847670475951275,0.8901,9,8,"ok",24,0,0,617656.109485241,-4041789.14036746,3.17805383034795,"Snowy Mountains"
"hex_0604349",0.463360975997935,0.402461544166459,0.464831457710344,-0.554853965559743,2.37745101445317,-0.207403708136466,1.75221671276886,3.3730389450262,0.636274050267857,-0.730971457481189,-0.274612784004078,-1.24031946632745,13,12,17.125,4.441,0.759124087591241,0.8155,6,4,"ok",12,0,0,624045.885834777,-4086910.07363639,2.484906649788,"South East Coastal Ranges"
"hex_0604360",0.667863404449593,0.214886662595749,0.24342865621636,0.222209839106277,1.07212012974034,-0.207403708136466,1.09426411394472,-0.166183375365609,0.595710433656752,-0.730971457481189,-0.274612784004078,-1.24031946632745,7,6,8.25,1.963,0.848484848484849,0.8214,3,3,"ok",6,0,0,618649.945351781,-4039492.80577174,1.79175946922805,"Monaro"
"hex_0604891",0.401597599325319,0.424479878602319,0.513849959530675,1.6938742144614,-0.633304977850903,-0.207403708136466,0.570373148886709,-0.239085453568873,0.467933653390749,-0.730971457481189,-0.274612784004078,-1.24031946632745,16,7,19.086,3.367,0.838310803730483,0.8533,6,5,"ok",7,0,0,614224.601304239,-3989848.83955637,1.94591014905531,"Snowy Mountains"
"hex_0610598",0.280467209237426,0.449061971728553,0.615550389819835,2.27521011729373,-0.701265839255799,-0.207403708136466,0.933968360591332,-0.223897520609857,0.591844906708319,-0.730971457481189,-0.274612784004078,-1.24031946632745,25,8,29.375,3.734,0.851063829787234,0.8444,10,10,"ok",8,0,0,631566.449400685,-4020559.76501321,2.07944154167984,"Snowy Mountains"
"hex_0610617",0.375526134389319,0.402759917252765,0.517495998293935,3.19142452109206,-0.537185388094262,-0.207403708136466,1.76245520610316,3.40232995858995,0.636526815875342,-0.730971457481189,-0.274612784004078,-1.24031946632745,18,8,23.359,5.381,0.770580932402928,0.8328,7,4,"ok",8,0,0,622207.858685624,-3938848.46482239,2.07944154167984,"Bondo"
"hex_0612687",0.348820164494758,0.443059192431944,0.559503399800021,0.154074094310764,0.821769377696674,-0.207403708136466,0.808332581046655,-0.206322912471573,0.591171216318265,-0.730971457481189,-0.274612784004078,-1.24031946632745,19,14,24.688,5.68,0.769604666234608,0.8871,7,4,"ok",14,0,0,631124.905858889,-3972662.34620188,2.63905732961526,"Snowy Mountains"
"hex_0612688",0.614061665261541,0.284980368433285,0.316982251944429,1.75827404399779,0.147522419965087,-0.207403708136466,1.35322950679557,2.9063354622428,0.625512245912225,-0.730971457481189,-0.274612784004078,-1.24031946632745,8,11,9.818,3.426,0.814829904257486,0.9174,2,1,"ok",11,0,0,630632.490773188,-3968362.75501116,2.39789527279837,"Snowy Mountains"
